id,book_key,book_hebrew,book_spanish,chapter,verse,word_position,word,num_letters,gematria_standard,gematria_gadol,gematria_ordinal,gematria_reduced,gematria_digital_root,gematria_atbash,is_prime,divisible_by_7,divisible_by_26,mod_7
278,bereshit,בראשית,Génesis,1,26,10,ובעוף,5,164,884,47,29,2,473,False,False,False,3
279,bereshit,בראשית,Génesis,1,26,11,השמים,5,395,955,62,17,8,152,False,False,False,3
280,bereshit,בראשית,Génesis,1,26,12,ובבהמה,6,60,60,33,24,6,870,False,False,False,4
281,bereshit,בראשית,Génesis,1,26,13,ובכלהארץ,8,354,1164,75,30,3,928,False,False,False,4
282,bereshit,בראשית,Génesis,1,26,14,ובכלהרמש,8,603,603,90,27,9,535,False,False,False,1
283,bereshit,בראשית,Génesis,1,26,15,הרמש,4,545,545,59,14,5,105,False,False,False,6
284,bereshit,בראשית,Génesis,1,26,16,עלהארץ,6,396,1206,72,27,9,525,False,False,False,4
285,bereshit,בראשית,Génesis,1,27,1,ויברא,5,219,219,39,12,3,823,False,False,False,2
286,bereshit,בראשית,Génesis,1,27,2,אלהיםאתהאדם,11,537,1657,87,33,6,1561,False,False,False,5
287,bereshit,בראשית,Génesis,1,27,3,בצלמו,5,168,168,51,24,6,415,False,True,False,0
288,bereshit,בראשית,Génesis,1,27,4,בצלם,4,162,722,45,18,9,335,False,False,False,1
289,bereshit,בראשית,Génesis,1,27,5,אלהים,5,86,646,41,14,5,560,False,False,False,2
290,bereshit,בראשית,Génesis,1,27,6,ברא,3,203,203,23,5,5,703,False,True,False,0
291,bereshit,בראשית,Génesis,1,27,7,אתו,3,407,407,29,11,2,481,False,False,False,1
292,bereshit,בראשית,Génesis,1,27,8,זכר,3,227,227,38,11,2,103,True,False,False,3
293,bereshit,בראשית,Génesis,1,27,9,ונקבה,5,163,163,46,19,1,483,True,False,False,2
294,bereshit,בראשית,Génesis,1,27,10,ברא,3,203,203,23,5,5,703,False,True,False,0
295,bereshit,בראשית,Génesis,1,27,11,אתם,3,441,1001,36,9,9,411,False,True,False,0
296,bereshit,בראשית,Génesis,1,28,1,ויברך,5,238,718,49,13,4,453,False,True,False,0
297,bereshit,בראשית,Génesis,1,28,2,אתם,3,441,1001,36,9,9,411,False,True,False,0
298,bereshit,בראשית,Génesis,1,28,3,אלהים,5,86,646,41,14,5,560,False,False,False,2
299,bereshit,בראשית,Génesis,1,28,4,ויאמר,5,257,257,50,14,5,533,True,False,False,5
300,bereshit,בראשית,Génesis,1,28,5,להם,3,75,635,30,12,3,120,False,False,False,5
301,bereshit,בראשית,Génesis,1,28,6,אלהים,5,86,646,41,14,5,560,False,False,False,2
302,bereshit,בראשית,Génesis,1,28,7,פרו,3,286,286,43,16,7,89,False,False,True,6
303,bereshit,בראשית,Génesis,1,28,8,ורבו,4,214,214,34,16,7,463,False,False,False,4
304,bereshit,בראשית,Génesis,1,28,9,ומלאו,5,83,83,38,20,2,590,True,False,False,6
305,bereshit,בראשית,Génesis,1,28,10,אתהארץ,6,697,1507,67,22,4,899,False,False,False,4
306,bereshit,בראשית,Génesis,1,28,11,וכבשה,5,333,333,45,18,9,502,False,False,False,4
307,bereshit,בראשית,Génesis,1,28,12,ורדו,4,216,216,36,18,9,263,False,False,False,6
308,bereshit,בראשית,Génesis,1,28,13,בדגת,4,409,409,31,13,4,601,True,False,False,3
309,bereshit,בראשית,Génesis,1,28,14,הים,3,55,615,28,10,1,140,False,False,False,6
310,bereshit,בראשית,Génesis,1,28,15,ובעוף,5,164,884,47,29,2,473,False,False,False,3
311,bereshit,בראשית,Génesis,1,28,16,השמים,5,395,955,62,17,8,152,False,False,False,3
312,bereshit,בראשית,Génesis,1,28,17,ובכלחיה,7,81,81,54,27,9,620,False,False,False,4
313,bereshit,בראשית,Génesis,1,28,18,הרמשת,5,945,945,81,18,9,106,False,True,False,0
314,bereshit,בראשית,Génesis,1,28,19,עלהארץ,6,396,1206,72,27,9,525,False,False,False,4
315,bereshit,בראשית,Génesis,1,29,1,ויאמר,5,257,257,50,14,5,533,True,False,False,5
316,bereshit,בראשית,Génesis,1,29,2,אלהים,5,86,646,41,14,5,560,False,False,False,2
317,bereshit,בראשית,Génesis,1,29,3,הנה,3,60,60,24,15,6,189,False,False,False,4
318,bereshit,בראשית,Génesis,1,29,4,נתתי,4,860,860,68,14,5,51,False,False,False,6
319,bereshit,בראשית,Génesis,1,29,5,לכם,3,90,650,36,9,9,60,False,False,False,6
320,bereshit,בראשית,Génesis,1,29,6,אתכלעשב,7,823,823,85,22,4,760,True,False,False,4
321,bereshit,בראשית,Génesis,1,29,7,זרע,3,277,277,43,16,7,80,True,False,False,4
322,bereshit,בראשית,Génesis,1,29,8,זרע,3,277,277,43,16,7,80,True,False,False,4
323,bereshit,בראשית,Génesis,1,29,9,אשר,3,501,501,42,6,6,405,False,False,False,4
324,bereshit,בראשית,Génesis,1,29,10,עלפני,5,240,240,69,24,6,82,False,False,False,2
325,bereshit,בראשית,Génesis,1,29,11,כלהארץ,6,346,1156,67,22,4,548,False,False,False,3
326,bereshit,בראשית,Génesis,1,29,12,ואתכלהעץ,8,622,1432,91,37,1,633,False,False,False,6
327,bereshit,בראשית,Génesis,1,29,13,אשרבו,5,509,509,50,14,5,785,True,False,False,5
328,bereshit,בראשית,Génesis,1,29,14,פריעץ,5,450,1260,81,27,9,61,False,False,False,2
329,bereshit,בראשית,Génesis,1,29,15,זרע,3,277,277,43,16,7,80,True,False,False,4
330,bereshit,בראשית,Génesis,1,29,16,זרע,3,277,277,43,16,7,80,True,False,False,4
331,bereshit,בראשית,Génesis,1,29,17,לכם,3,90,650,36,9,9,60,False,False,False,6
332,bereshit,בראשית,Génesis,1,29,18,יהיה,4,30,30,30,12,3,260,False,False,False,2
333,bereshit,בראשית,Génesis,1,29,19,לאכלה,5,86,86,41,14,5,560,False,False,False,2
334,bereshit,בראשית,Génesis,1,30,1,ולכלחית,7,504,504,81,27,9,251,False,True,False,0
335,bereshit,בראשית,Génesis,1,30,2,הארץ,4,296,1106,44,17,8,498,False,False,False,2
336,bereshit,בראשית,Génesis,1,30,3,ולכלעוף,7,242,962,80,35,8,243,False,False,False,4
337,bereshit,בראשית,Génesis,1,30,4,השמים,5,395,955,62,17,8,152,False,False,False,3
338,bereshit,בראשית,Génesis,1,30,5,ולכל,4,86,86,41,14,5,150,False,False,False,2
339,bereshit,בראשית,Génesis,1,30,6,רומש,4,546,546,60,15,6,95,False,True,True,0
340,bereshit,בראשית,Génesis,1,30,7,עלהארץ,6,396,1206,72,27,9,525,False,False,False,4
341,bereshit,בראשית,Génesis,1,30,8,אשרבו,5,509,509,50,14,5,785,True,False,False,5
342,bereshit,בראשית,Génesis,1,30,9,נפש,3,430,430,52,16,7,17,False,False,False,3
343,bereshit,בראשית,Génesis,1,30,10,חיה,3,23,23,23,14,5,190,True,False,False,2
344,bereshit,בראשית,Génesis,1,30,11,אתכלירק,7,761,761,95,14,5,498,True,False,False,5
345,bereshit,בראשית,Génesis,1,30,12,עשב,3,372,372,39,12,3,309,False,False,False,1
346,bereshit,בראשית,Génesis,1,30,13,לאכלה,5,86,86,41,14,5,560,False,False,False,2
347,bereshit,בראשית,Génesis,1,30,14,ויהיכן,6,101,751,56,20,2,289,True,False,False,3
348,bereshit,בראשית,Génesis,1,31,1,וירא,4,217,217,37,10,1,523,False,True,False,0
349,bereshit,בראשית,Génesis,1,31,2,אלהים,5,86,646,41,14,5,560,False,False,False,2
350,bereshit,בראשית,Génesis,1,31,3,אתכלאשר,7,952,952,88,16,7,856,False,True,False,0
351,bereshit,בראשית,Génesis,1,31,4,עשה,3,375,375,42,15,6,99,False,False,False,4
352,bereshit,בראשית,Génesis,1,31,5,והנהטוב,7,83,83,47,38,2,699,True,False,False,6
353,bereshit,בראשית,Génesis,1,31,6,מאד,3,45,45,18,9,9,510,False,False,False,3
354,bereshit,בראשית,Génesis,1,31,7,ויהיערב,7,303,303,69,24,6,560,False,False,False,2
355,bereshit,בראשית,Génesis,1,31,8,ויהיבקר,7,333,333,72,18,9,557,False,False,False,4
356,bereshit,בראשית,Génesis,1,31,9,יום,3,56,616,29,11,2,130,False,True,False,0
357,bereshit,בראשית,Génesis,1,31,10,הששיפ,5,695,695,74,20,2,140,False,False,False,2
358,bereshit,בראשית,Génesis,2,1,1,ויכלו,5,72,72,45,18,9,250,False,False,False,2
359,bereshit,בראשית,Génesis,2,1,2,השמים,5,395,955,62,17,8,152,False,False,False,3
360,bereshit,בראשית,Génesis,2,1,3,והארץ,5,302,1112,50,23,5,578,False,False,False,1
361,bereshit,בראשית,Génesis,2,1,4,וכלצבאם,7,189,749,63,27,9,845,False,True,False,0
362,bereshit,בראשית,Génesis,2,2,1,ויכל,4,66,66,39,12,3,170,False,False,False,3
363,bereshit,בראשית,Génesis,2,2,2,אלהים,5,86,646,41,14,5,560,False,False,False,2
364,bereshit,בראשית,Génesis,2,2,3,ביום,4,58,618,31,13,4,430,False,False,False,2
365,bereshit,בראשית,Génesis,2,2,4,השביעי,6,397,397,64,19,1,479,True,False,False,5
366,bereshit,בראשית,Génesis,2,2,5,מלאכתו,6,497,497,65,20,2,541,False,True,False,0
367,bereshit,בראשית,Génesis,2,2,6,אשר,3,501,501,42,6,6,405,False,False,False,4
368,bereshit,בראשית,Génesis,2,2,7,עשה,3,375,375,42,15,6,99,False,False,False,4
369,bereshit,בראשית,Génesis,2,2,8,וישבת,5,718,718,61,16,7,423,False,False,False,4
370,bereshit,בראשית,Génesis,2,2,9,ביום,4,58,618,31,13,4,430,False,False,False,2
371,bereshit,בראשית,Génesis,2,2,10,השביעי,6,397,397,64,19,1,479,True,False,False,5
372,bereshit,בראשית,Génesis,2,2,11,מכלמלאכתו,9,587,587,101,29,2,601,True,False,False,6
373,bereshit,בראשית,Génesis,2,2,12,אשר,3,501,501,42,6,6,405,False,False,False,4
374,bereshit,בראשית,Génesis,2,2,13,עשה,3,375,375,42,15,6,99,False,False,False,4
375,bereshit,בראשית,Génesis,2,3,1,ויברך,5,238,718,49,13,4,453,False,True,False,0
376,bereshit,בראשית,Génesis,2,3,2,אלהים,5,86,646,41,14,5,560,False,False,False,2
377,bereshit,בראשית,Génesis,2,3,3,אתיום,5,457,1017,52,16,7,531,True,False,False,2
378,bereshit,בראשית,Génesis,2,3,4,השביעי,6,397,397,64,19,1,479,True,False,False,5
379,bereshit,בראשית,Génesis,2,3,5,ויקדש,5,420,420,60,15,6,226,False,True,False,0
380,bereshit,בראשית,Génesis,2,3,6,אתו,3,407,407,29,11,2,481,False,False,False,1
381,bereshit,בראשית,Génesis,2,3,7,כי,2,30,30,21,3,3,70,False,False,False,2
382,bereshit,בראשית,Génesis,2,3,8,בו,2,8,8,8,8,8,380,False,False,False,1
383,bereshit,בראשית,Génesis,2,3,9,שבת,3,702,702,45,9,9,303,False,False,True,2
384,bereshit,בראשית,Génesis,2,3,10,מכלמלאכתו,9,587,587,101,29,2,601,True,False,False,6
385,bereshit,בראשית,Génesis,2,3,11,אשרברא,6,704,704,65,11,2,1108,False,False,False,4
386,bereshit,בראשית,Génesis,2,3,12,אלהים,5,86,646,41,14,5,560,False,False,False,2
387,bereshit,בראשית,Génesis,2,3,13,לעשותפ,6,886,886,94,31,4,116,False,False,False,4
388,bereshit,בראשית,Génesis,2,4,1,אלה,3,36,36,18,9,9,510,False,False,False,1
389,bereshit,בראשית,Génesis,2,4,2,תולדות,6,846,846,72,27,9,282,False,False,False,6
390,bereshit,בראשית,Génesis,2,4,3,השמים,5,395,955,62,17,8,152,False,False,False,3
391,bereshit,בראשית,Génesis,2,4,4,והארץ,5,302,1112,50,23,5,578,False,False,False,1
392,bereshit,בראשית,Génesis,2,4,5,בהבראם,6,250,810,43,16,7,1103,False,False,False,5
393,bereshit,בראשית,Génesis,2,4,6,ביום,4,58,618,31,13,4,430,False,False,False,2
394,bereshit,בראשית,Génesis,2,4,7,עשות,4,776,776,65,20,2,90,False,False,False,6
395,bereshit,בראשית,Génesis,2,4,8,יהוה,4,26,26,26,17,8,300,False,False,True,5
396,bereshit,בראשית,Génesis,2,4,9,אלהים,5,86,646,41,14,5,560,False,False,False,2
397,bereshit,בראשית,Génesis,2,4,10,ארץ,3,291,1101,39,12,3,408,False,False,False,4
398,bereshit,בראשית,Génesis,2,4,11,ושמים,5,396,956,63,18,9,142,False,False,False,4
399,bereshit,בראשית,Génesis,2,5,1,וכל,3,56,56,29,11,2,130,False,True,False,0
400,bereshit,בראשית,Génesis,2,5,2,שיח,3,318,318,39,12,3,102,False,False,False,3
401,bereshit,בראשית,Génesis,2,5,3,השדה,4,314,314,35,17,8,282,False,False,False,6
402,bereshit,בראשית,Génesis,2,5,4,טרם,3,249,809,42,15,6,63,False,False,False,4
403,bereshit,בראשית,Génesis,2,5,5,יהיה,4,30,30,30,12,3,260,False,False,False,2
404,bereshit,בראשית,Génesis,2,5,6,בארץ,4,293,1103,41,14,5,708,True,False,False,6
405,bereshit,בראשית,Génesis,2,5,7,וכלעשב,6,428,428,68,23,5,439,False,False,False,1
406,bereshit,בראשית,Génesis,2,5,8,השדה,4,314,314,35,17,8,282,False,False,False,6
407,bereshit,בראשית,Génesis,2,5,9,טרם,3,249,809,42,15,6,63,False,False,False,4
408,bereshit,בראשית,Génesis,2,5,10,יצמח,4,148,148,49,22,4,115,False,False,False,1
409,bereshit,בראשית,Génesis,2,5,11,כי,2,30,30,21,3,3,70,False,False,False,2
410,bereshit,בראשית,Génesis,2,5,12,לא,2,31,31,13,4,4,420,True,False,False,3
411,bereshit,בראשית,Génesis,2,5,13,המטיר,5,264,264,57,21,3,193,False,False,False,5
412,bereshit,בראשית,Génesis,2,5,14,יהוה,4,26,26,26,17,8,300,False,False,True,5
413,bereshit,בראשית,Génesis,2,5,15,אלהים,5,86,646,41,14,5,560,False,False,False,2
414,bereshit,בראשית,Génesis,2,5,16,עלהארץ,6,396,1206,72,27,9,525,False,False,False,4
415,bereshit,בראשית,Génesis,2,5,17,ואדם,4,51,611,24,15,6,590,False,False,False,2
416,bereshit,בראשית,Génesis,2,5,18,אין,3,61,711,25,7,7,449,True,False,False,5
417,bereshit,בראשית,Génesis,2,5,19,לעבד,4,106,106,34,16,7,427,False,False,False,1
418,bereshit,בראשית,Génesis,2,5,20,אתהאדמה,7,456,456,51,24,6,1091,False,False,False,1
419,bereshit,בראשית,Génesis,2,6,1,ואד,3,11,11,11,11,2,580,True,False,False,4
420,bereshit,בראשית,Génesis,2,6,2,יעלה,4,115,115,43,16,7,157,False,False,False,3
421,bereshit,בראשית,Génesis,2,6,3,מןהארץ,6,386,1846,71,26,8,517,False,False,False,1
422,bereshit,בראשית,Génesis,2,6,4,והשקה,5,416,416,56,20,2,266,False,False,True,3
423,bereshit,בראשית,Génesis,2,6,5,אתכלפני,7,591,591,87,24,6,506,False,False,False,3
424,bereshit,בראשית,Génesis,2,6,6,האדמה,5,55,55,28,19,1,690,False,False,False,6
425,bereshit,בראשית,Génesis,2,7,1,וייצר,5,316,316,64,19,1,168,False,False,False,1
426,bereshit,בראשית,Génesis,2,7,2,יהוה,4,26,26,26,17,8,300,False,False,True,5
427,bereshit,בראשית,Génesis,2,7,3,אלהים,5,86,646,41,14,5,560,False,False,False,2
428,bereshit,בראשית,Génesis,2,7,4,אתהאדם,6,451,1011,46,19,1,1001,False,False,False,3
429,bereshit,בראשית,Génesis,2,7,5,עפר,3,350,350,53,17,8,16,False,True,False,0
430,bereshit,בראשית,Génesis,2,7,6,מןהאדמה,7,145,795,55,28,1,709,False,False,False,5
431,bereshit,בראשית,Génesis,2,7,7,ויפח,4,104,104,41,23,5,186,False,False,True,6
432,bereshit,בראשית,Génesis,2,7,8,באפיו,5,99,99,36,18,9,826,False,False,False,1
433,bereshit,בראשית,Génesis,2,7,9,נשמת,4,790,790,70,16,7,22,False,False,False,6
434,bereshit,בראשית,Génesis,2,7,10,חיים,4,68,628,41,14,5,150,False,False,False,5
435,bereshit,בראשית,Génesis,2,7,11,ויהי,4,31,31,31,13,4,250,True,False,False,3
436,bereshit,בראשית,Génesis,2,7,12,האדם,4,50,610,23,14,5,600,False,False,False,1
437,bereshit,בראשית,Génesis,2,7,13,לנפש,4,460,460,64,19,1,37,False,False,False,5
438,bereshit,בראשית,Génesis,2,7,14,חיה,3,23,23,23,14,5,190,True,False,False,2
439,bereshit,בראשית,Génesis,2,8,1,ויטע,4,95,95,41,23,5,177,False,False,False,4
440,bereshit,בראשית,Génesis,2,8,2,יהוה,4,26,26,26,17,8,300,False,False,True,5
441,bereshit,בראשית,Génesis,2,8,3,אלהים,5,86,646,41,14,5,560,False,False,False,2
442,bereshit,בראשית,Génesis,2,8,4,גןבעדן,6,179,1479,53,26,8,625,True,False,False,4
443,bereshit,בראשית,Génesis,2,8,5,מקדם,4,184,744,49,13,4,124,False,False,False,2
444,bereshit,בראשית,Génesis,2,8,6,וישם,4,356,916,50,14,5,132,False,False,False,6
445,bereshit,בראשית,Génesis,2,8,7,שם,2,340,900,34,7,7,12,False,False,False,4
446,bereshit,בראשית,Génesis,2,8,8,אתהאדם,6,451,1011,46,19,1,1001,False,False,False,3
447,bereshit,בראשית,Génesis,2,8,9,אשר,3,501,501,42,6,6,405,False,False,False,4
448,bereshit,בראשית,Génesis,2,8,10,יצר,3,300,300,48,12,3,48,False,False,False,6
449,bereshit,בראשית,Génesis,2,9,1,ויצמח,5,154,154,55,28,1,195,False,True,False,0
450,bereshit,בראשית,Génesis,2,9,2,יהוה,4,26,26,26,17,8,300,False,False,True,5
451,bereshit,בראשית,Génesis,2,9,3,אלהים,5,86,646,41,14,5,560,False,False,False,2
452,bereshit,בראשית,Génesis,2,9,4,מןהאדמה,7,145,795,55,28,1,709,False,False,False,5
453,bereshit,בראשית,Génesis,2,9,5,כלעץ,4,210,1020,57,21,3,62,False,True,False,0
454,bereshit,בראשית,Génesis,2,9,6,נחמד,4,102,102,39,21,3,179,False,False,False,4
455,bereshit,בראשית,Génesis,2,9,7,למראה,5,276,276,51,15,6,523,False,False,False,3
456,bereshit,בראשית,Génesis,2,9,8,וטוב,4,23,23,23,23,5,510,True,False,False,2
457,bereshit,בראשית,Génesis,2,9,9,למאכל,5,121,121,49,13,4,480,False,False,False,2
458,bereshit,בראשית,Génesis,2,9,10,ועץ,3,166,976,40,22,4,92,False,False,False,5
459,bereshit,בראשית,Génesis,2,9,11,החיים,5,73,633,46,19,1,240,True,False,False,3
460,bereshit,בראשית,Génesis,2,9,12,בתוך,4,428,908,41,14,5,411,False,False,False,1
461,bereshit,בראשית,Génesis,2,9,13,הגן,3,58,708,22,13,4,299,False,False,False,2
462,bereshit,בראשית,Génesis,2,9,14,ועץ,3,166,976,40,22,4,92,False,False,False,5
463,bereshit,בראשית,Génesis,2,9,15,הדעת,4,479,479,47,20,2,198,True,False,False,3
464,bereshit,בראשית,Génesis,2,9,16,טוב,3,17,17,17,17,8,430,True,False,False,3
465,bereshit,בראשית,Génesis,2,9,17,ורע,3,276,276,42,15,6,90,False,False,False,3
466,bereshit,בראשית,Génesis,2,10,1,ונהר,4,261,261,45,18,9,182,False,False,False,2
467,bereshit,בראשית,Génesis,2,10,2,יצא,3,101,101,29,11,2,445,True,False,False,3
468,bereshit,בראשית,Génesis,2,10,3,מעדן,4,164,814,47,20,2,126,False,False,False,3
469,bereshit,בראשית,Génesis,2,10,4,להשקות,6,841,841,85,22,4,197,False,False,False,1
470,bereshit,בראשית,Génesis,2,10,5,אתהגן,5,459,1109,45,18,9,700,False,False,False,4
471,bereshit,בראשית,Génesis,2,10,6,ומשם,4,386,946,53,17,8,102,False,False,False,1
472,bereshit,בראשית,Génesis,2,10,7,יפרד,4,294,294,51,15,6,149,False,True,False,0
473,bereshit,בראשית,Génesis,2,10,8,והיה,4,26,26,26,17,8,300,False,False,True,5
474,bereshit,בראשית,Génesis,2,10,9,לארבעה,6,308,308,56,20,2,820,False,True,False,0
475,bereshit,בראשית,Génesis,2,10,10,ראשים,5,551,1111,65,11,2,455,False,False,False,5
476,bereshit,בראשית,Génesis,2,11,1,שם,2,340,900,34,7,7,12,False,False,False,4
477,bereshit,בראשית,Génesis,2,11,2,האחד,4,18,18,18,18,9,650,False,False,False,4
478,bereshit,בראשית,Génesis,2,11,3,פישון,5,446,1096,68,23,5,137,False,False,False,5
479,bereshit,בראשית,Génesis,2,11,4,הוא,3,12,12,12,12,3,570,False,False,False,5
480,bereshit,בראשית,Génesis,2,11,5,הסבב,4,69,69,24,15,6,698,False,False,False,6
481,bereshit,בראשית,Génesis,2,11,6,את,2,401,401,23,5,5,401,True,False,False,2
482,bereshit,בראשית,Génesis,2,11,7,כלארץ,5,341,1151,62,17,8,458,False,False,False,5
